PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),O3 (µg/m³),Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),Pressure (hPa),Precipitation (mm),Visibility (km),AQI,Season,City,Latitude,Longitude,Day of Week,Hour,Month,Year,Weather Condition,Station ID
246.2960129302156,96.892633895086,43.5067340553909,30.18353780646089,1.3271538685525197,104.11790837954804,35.16326452975331,70.80481672984769,6.252181554431813,246.5719578133207,1020.115228109479,13.31479029163945,4.708944294927964,315,Spring,Beijing,37.24255144547324,111.60643047795132,,12,7,2015,Clear,91
244.37334970447208,25.04648505373157,84.49392093313385,24.77852941859571,0.2164220044753941,61.88249017427913,4.99170234003654,50.54338904590198,7.797791021985918,330.01826679865394,1019.2433169319744,2.502451546293816,9.932301714318074,464,Autumn,Beijing,33.98352677162614,112.604357953662,,20,2,2019,Snow,62
244.04382168664665,96.11333216881906,36.94543636895618,33.36799107149786,0.4784515495432455,132.55374926322753,18.643018089902988,40.29010042538282,9.148902597642849,154.29060579651426,1015.33249904717,5.328042975092872,14.468389475767012,199,Autumn,Beijing,34.96966493886362,90.28164155969816,,3,7,2023,Rain,78
243.83836710514248,133.139725590325,37.381010320474864,46.21652648498194,4.534652776858993,97.6224513431801,23.66154463536021,32.435211275207145,6.753066719151738,246.29415231653877,983.64408914558,1.7246456080406425,12.616361035349676,61,Winter,Beijing,21.193730815826065,93.08421231581588,,1,6,2022,Rain,25
243.8346334167408,168.9446490012927,51.69469576366726,29.578448417219985,2.76037696839886,174.72450280675983,-0.858622221097729,63.99149804403199,1.4272142838786317,330.59834986716265,990.2656482792848,4.04155294774875,3.908229114254816,467,Summer,Beijing,47.93732518318146,115.56952923656524,,1,6,2018,Rain,57
243.49736084853097,74.9890363480913,16.567794656130012,15.923592915166711,3.765066976427795,72.02181376215687,6.823571301509354,43.9681761062616,3.7305275498378254,22.15437106812356,1002.2016726124374,17.295175572294397,12.275573183330764,232,Winter,Beijing,40.61996357090753,105.48648133274452,,11,10,2018,Rain,77
243.19579980144437,64.03109514487717,43.37241474339732,32.68720195230631,1.056680767444086,48.29569777224173,32.45047579325497,45.285831139594976,1.5834835322702934,45.42298861659339,1040.5538521468927,30.07163536228113,10.478672988978868,171,Spring,Beijing,31.784964954276376,95.60442328579012,,22,12,2015,Fog,37
242.61416916366196,284.8164280944501,98.0891073223827,42.37961367768778,4.139590262998516,122.06566547472956,3.538503968242493,37.95909377938172,2.235781249816503,73.60650701688859,1023.44948661103,47.57475235027497,12.296215783867384,150,Winter,Beijing,28.478935041380268,127.15581542975058,,11,11,2020,Cloudy,40
242.33660347704097,230.2888231295732,34.96567406181863,17.996517012318524,2.213208930725424,113.9581746344604,22.062478948910723,63.12210484061072,7.266667072191415,230.3028087126408,1000.2736180466349,5.096229759067255,6.384902821352622,226,Summer,Beijing,40.5045397395057,104.15282989274743,,12,6,2021,Fog,71
242.15931513588671,126.73210431473326,65.70255098330304,35.73324528405942,4.843357811364566,164.21113693816338,-2.4658790394276338,23.9125789571086,0.612719630715769,14.290508555938652,1012.3323327328642,14.268051649922205,7.067956472330319,69,Spring,Beijing,21.19858175655447,117.13585272476313,,15,3,2017,Cloudy,82
241.23884139590524,85.41545657237421,62.87681635698052,1.79268352328104,1.6296947552040897,46.513982956294605,-4.704233129073173,92.5452472031018,3.804559325679463,286.3121083826721,1027.5040115447553,45.83208093686923,19.65764483751526,9,Autumn,Beijing,22.81958528699056,93.1555320506068,,19,3,2017,Rain,11
240.5399846262492,133.3605220978742,36.49196918224129,39.75343171464492,2.174299253146554,100.23157456660304,23.6211718089313,10.745677001147197,6.230105357025101,172.85847963735546,1047.4197500447854,6.5853554750299805,15.801673624814748,69,Autumn,Beijing,26.97238862347355,128.95820713078672,,19,3,2016,Cloudy,47
239.8843890246797,66.69171096417824,38.3919851180336,49.8156328505429,1.8567863896133543,45.91640885637361,11.896640338897178,29.45335801326153,8.25665686372583,243.35221894691145,1009.0179479068584,32.20240784483345,10.376832041365851,425,Summer,Beijing,26.65688333173884,128.82053657400087,,9,9,2019,Snow,50
239.1942860147351,277.58102973164665,98.18744427804992,15.100518245387551,4.499226747764641,26.4637002994644,31.819653593701844,11.537163822708386,2.965591878727065,138.86545058010137,1027.6691401051462,0.8499830749635895,3.865306146726424,358,Spring,Beijing,28.01984250834026,117.53958626518352,,23,12,2015,Snow,96
239.13815354567527,156.37412517014408,42.17835552276322,1.2131485996301108,2.428620653081725,71.38626344923479,8.177189898521924,10.900751758172763,2.110027052868484,10.287056732226802,984.2126162145356,21.222465817551623,17.738481915326755,312,Summer,Beijing,28.585267627619416,106.19669784825275,,23,3,2016,Cloudy,88
239.05128780991367,33.51601747532287,33.69110271525261,47.557229777444526,3.8773535501691376,139.2487591438775,33.85653932346299,19.658232175969232,7.205048134014167,103.84102923725008,1029.721318371259,42.018979683429535,1.0070813051103562,119,Winter,Beijing,20.28199655489182,90.03825183556175,,3,10,2016,Rain,75
238.5567362431463,215.5349139289484,12.085222729490404,24.21975551845337,0.3435586316006059,71.32499824141391,31.668179465375644,83.79952866867839,3.270626054040865,15.514136452701894,987.0846562175418,8.04355288346486,9.963297752955864,335,Winter,Beijing,40.17605010638946,116.29842993128464,,0,12,2020,Haze,83
238.50462875240032,214.59337154121044,46.27482784938304,15.218006161051624,0.916119356598444,177.28156562937474,16.736368199419342,42.11569182301468,9.467267495163526,153.93464518231517,1010.4372650110578,18.36271273785741,19.10046701419949,216,Summer,Beijing,24.30321013127136,115.26822650308463,,21,10,2016,Rain,89
238.3041289847337,175.21924822996246,75.74764644996307,26.06304488049565,3.5084140890828635,49.15313255723376,0.4455193087361841,11.019502497197584,8.806813119962394,357.43414328054035,1002.0491193540136,2.3042592240567314,17.548706034059478,242,Winter,Beijing,21.75370230447054,107.92266344752446,,0,8,2018,Haze,37
237.62260265720167,54.752668014503655,15.849250775486768,43.07719996268363,0.8597556892949039,133.21563778099863,36.31790226810195,63.170020784066175,5.873574656607822,166.9822187038697,1024.8664037947144,18.253281528876407,8.268281410118146,428,Summer,Beijing,24.240530987307025,107.81584768537556,,20,12,2018,Fog,4
237.60375871408,250.2990879094016,71.93137917643438,35.80134458493575,1.9489603143635064,92.45184172342526,38.26367169322663,51.66791214701646,8.892786609298232,334.02555475277177,994.8788876911248,48.532291426958,10.149053944707882,472,Summer,Beijing,42.97710429875708,120.05043829132472,,10,3,2016,Cloudy,4
236.9134318901396,266.0163154294688,56.788809681667296,40.758019667798585,3.208903110921305,68.26066610828047,-7.136299451300606,64.3534476913172,7.951028682819525,40.00985908309638,1028.0252341655369,18.30847151393699,12.12418439132261,322,Autumn,Beijing,32.79280237419253,129.26242365422456,,10,7,2015,Clear,2
236.4829965233995,209.22253844534055,67.52501954538451,7.510347974524559,3.7076633559415457,83.53173292406431,2.1255510078489,96.7583704267288,9.63489142440922,87.73967684940966,1049.5783837856227,20.06585783224341,1.3116112930579265,486,Summer,Beijing,39.532973648147184,124.51964396243925,,15,10,2023,Haze,61
233.7049921566201,232.104669482488,30.0422209316046,27.20195544744473,1.2071160731641697,158.14770543215968,22.687949490145197,35.755745964111696,3.538398288424547,279.5787237622089,1029.894422961656,32.635698933748955,5.92210363831661,374,Summer,Beijing,33.01406488425601,111.59144408639918,,19,1,2021,Clear,92
233.052698752869,21.80404230572315,51.99473742081623,38.27298019499444,0.8114860813058112,198.5958067577593,24.363124468578867,16.97184305979597,0.088810135042483,9.479921588844029,1001.9449730099434,39.659114761260206,4.967443293684016,105,Summer,Beijing,31.519021653146844,92.60433325342176,,12,8,2023,Cloudy,56
232.84338302847192,207.580761603888,28.07624268906464,10.5581029618632,3.895631605352493,112.97180176678134,32.67185111762456,41.75815729916643,3.531484617945764,220.8943719573306,988.9171761425068,13.840149097033796,4.434215262895292,27,Winter,Beijing,48.19130973189685,104.41055236438528,,6,10,2015,Clear,48
232.7859582933022,273.7047427880932,91.09451584144912,6.926825673299788,3.720913941192409,99.81824979025882,18.49812704110517,22.527935303270915,5.362265965318068,122.35756723942106,1032.1059423513334,29.352859139043314,5.150965962378739,477,Spring,Beijing,24.487253120423645,97.97076043245296,,16,4,2021,Fog,20
232.107156754585,108.10146504433872,62.814754817854514,17.042319923775846,4.523120478459983,35.616834922639164,24.982772463273967,50.34280671995613,9.852935717855155,9.545994286587844,1029.8808312670626,21.360164555800743,13.902197929101456,8,Summer,Beijing,45.314519643616,128.11785051769638,,16,8,2018,Haze,58
232.0677448369526,278.5074988731675,50.93837937891225,13.845651099019053,4.902556886946424,44.57004204921327,-0.5511375903463147,75.35895411442569,5.4494946531029385,17.09310962925782,1034.4658629296364,37.29251477746805,1.2788326068739853,399,Spring,Beijing,46.97108840843918,108.10604181303216,,12,12,2019,Clear,48
231.83142646911105,21.12960484184648,20.28519813303179,38.980985604845024,4.485649814637677,180.4563131308076,24.472140776550997,38.011556670880935,7.87211414227554,171.92677608084398,994.4819118780638,39.20165149362232,11.715044839299363,253,Spring,Beijing,47.81954009088928,100.8425001519814,,19,2,2018,Cloudy,16
231.48005935186995,127.54104874690849,8.261276049529386,39.42948070331081,1.1614396109323477,186.01219513470508,38.3386570389188,43.87054103292556,5.989570385814895,151.11733534848022,998.1920728609064,40.60477044073811,11.466516610690622,234,Autumn,Beijing,41.67865577247815,99.45215224096312,,6,3,2023,Snow,84
230.69196541889983,87.46107013248053,41.062589849361146,4.848568495360199,3.3423513792775674,127.80991116301678,2.6314401435354267,15.259916220296333,9.075491675291582,91.5753120204568,984.2566995056284,40.12175425877644,16.081518993186215,3,Winter,Beijing,43.81681235661992,116.70940015014445,,4,6,2018,Rain,51
230.6455838937148,29.85223125403771,88.82060769121964,30.78594120880096,1.9899734228191757,138.07753377001438,28.476352510617083,86.90279877192539,1.5020695561874542,109.3045869656373,1015.6748047317676,7.240011577389682,2.947415892583831,3,Spring,Beijing,23.53479454261129,116.48417225412068,,22,4,2020,Rain,84
230.04453399535407,118.80338635455774,85.07640414019991,14.793729211262818,3.5026949612038223,117.2094339737343,17.63372377371109,11.231386986689134,1.3176682357177838,17.19568609574891,1022.7612454202956,49.32848650394879,5.215784719871116,30,Spring,Beijing,47.42940447797079,102.42439023553398,,9,8,2019,Rain,21
229.9715457242424,139.15102550706416,64.69774087279366,38.16275376107452,4.032160663679257,86.46520404699814,3.6211407366937767,60.66053624418037,2.392500617269746,155.09458491141334,984.9665340804606,34.424527625010434,8.713286529472974,182,Winter,Beijing,31.31434645505012,123.36487651879855,,6,12,2021,Cloudy,57
229.63598714295384,23.21408091489877,88.28033887942738,34.37859413760311,4.537778133696213,94.34895934402256,37.51300817745156,45.93889288055939,0.4560092683930339,316.59997651919355,989.5104047840412,7.485897665793789,14.966032989625214,358,Spring,Beijing,28.58815372314429,115.36109175220214,,9,9,2017,Haze,76
228.76452701126152,109.93093761994788,31.823768547201297,46.90102017550196,1.4600934258509175,114.28946255520924,10.602943491108109,59.446163695865984,6.407868295632771,308.45342337292595,1002.5834649955927,46.07030866349551,11.443162331986926,128,Summer,Beijing,38.5652551798398,105.40142952377032,,5,2,2021,Cloudy,83
228.63030041658385,141.2271505193989,90.90775148100504,40.70139517999779,2.1646420487365448,35.45433374154203,38.55097090837918,22.25660163684616,2.184497152376749,91.48079231014232,991.7550745146556,3.4439235668141164,15.67822915253612,68,Spring,Beijing,47.52875921772261,113.30029271233036,,11,6,2021,Snow,62
228.310729409934,106.62465579398496,51.87492356640812,27.815823448656868,3.462616079669248,56.04084941007152,24.415874686336736,75.47822216131239,5.772710857659364,270.1371157502168,988.9299138486874,21.16568710064268,17.86018744931555,203,Summer,Beijing,25.379505614807123,98.45867152596696,,18,6,2018,Haze,30
227.6892925248502,169.61536253277436,99.17019556771888,40.47440458605872,3.318610648890066,180.03870412103618,31.367276002094258,38.01562144702034,9.707403485621292,352.8762081613053,1005.4044803798668,39.73914733594766,5.051539178728048,250,Spring,Beijing,31.351160517063228,107.43278456299176,,11,2,2023,Fog,8
227.5821409317512,62.45423912432837,25.800321035524032,45.52512477839355,1.2598910829347012,20.69964983865666,5.6393851619156585,35.396837195843666,5.71820728546292,169.2215547768771,1033.2214232685094,30.284355146369567,16.362519513001978,155,Autumn,Beijing,43.87220815198634,127.1779283617102,,1,7,2024,Haze,68
226.8398910215452,212.33676878179915,15.920904760492464,11.755476307628024,1.574038723621647,55.7171725245276,8.97498752852097,47.46970434950902,0.0334600182868183,269.024969167604,995.2799750042592,5.947893489669898,6.7059847115281634,485,Autumn,Beijing,26.29504337655085,127.89041234498164,,8,1,2016,Snow,81
226.68177587534765,65.50909477027756,28.744096065747808,8.500268719719095,4.975305808408124,50.98454655768221,5.000602489354664,23.53302112413843,9.434790690674332,8.797997609452084,1018.070777608168,26.97057070741591,8.556177624964503,404,Autumn,Beijing,37.59266315592572,121.63844086193586,,18,8,2017,Rain,23
226.6463781748351,276.1107899373103,40.98970341221665,44.33469582224426,1.9704293133175168,119.92060301932766,13.060489109503736,94.4739665611309,3.914853468304662,7.510292051410854,1034.6938649290305,47.58037211088672,0.9912896324531046,47,Spring,Beijing,33.673122458750946,90.44342472407172,,17,11,2020,Haze,43
226.55215176073824,100.2027864707151,62.449291867140026,48.33179001106658,1.4303709506545244,37.85833850996397,-8.584663359049806,39.47911832746468,9.9596313562577,33.6143940299274,986.5635975901084,11.842194257054173,14.596747048204053,159,Spring,Beijing,20.182070245457066,100.28581470249816,,7,11,2022,Snow,81
226.5141522630224,298.9809100097625,77.07681875906033,25.54522132793907,0.2277620531331119,47.66920089412316,23.60294827989804,94.60058037485445,3.45131398183647,220.92539791847545,1008.8414853056238,2.973939263144537,8.319709989855049,449,Winter,Beijing,32.3381963812468,98.41661082911148,,11,3,2020,Snow,9
226.00700531932543,68.49083750538611,34.72770015117071,16.068550468555028,1.0357852272846724,41.87736800833443,17.937091084265376,12.121697808194254,5.207888707328909,26.262931316854463,1036.7756123646589,0.9744686883066012,11.268125744038231,326,Summer,Beijing,42.95294134740759,113.28149806095352,,9,4,2019,Rain,36
224.1892724667539,269.9340992566099,41.14279484911456,18.47218737883053,0.5246958149241608,131.55219548953323,37.65941230931199,55.99573630097714,1.7708943704963676,178.61530087107644,1046.1831319987489,43.07554455610496,11.089158479105452,61,Summer,Beijing,34.6878852493339,98.0102238518878,,4,8,2015,Cloudy,97
223.9619408096315,89.06372847365209,10.886286083416984,12.260233400432757,3.232637100328242,105.26956281344992,27.495309075547603,52.2214299699981,0.274781834008726,95.53629524597244,1020.7201948487248,48.036445973045,12.64536805312148,429,Autumn,Beijing,41.616938881433896,109.63843262706985,,15,9,2020,Snow,97
223.95847808302423,146.9714717693882,12.535294209878554,13.161395464659066,0.1545481675090091,133.71949176158012,0.5797905103210521,33.91044631962328,4.982987041412224,220.5013199805712,1036.2613023129586,19.726153478277222,16.070826100869162,277,Summer,Beijing,25.11181957824525,91.29133889644912,,10,12,2020,Rain,26
223.82836019032624,217.7752712986875,8.003513261197643,6.44795608174483,0.3761728014576727,139.4595839849922,15.60792288149354,42.54006262675543,4.57765228344618,207.91648230666587,988.5920978602542,5.228634527088505,5.863879648625392,402,Autumn,Beijing,39.87179261474706,109.86062198252633,,21,12,2023,Rain,6
223.45719246380435,210.7109822005484,97.60515061915952,40.43595976886706,0.4152580068395425,142.37293796369352,36.86897828064738,69.22757693169505,0.445464822514785,109.84961447378716,1005.990910883435,22.75252207859173,1.7299193071058183,130,Autumn,Beijing,41.013060956854126,118.61420098920874,,0,5,2020,Clear,72
222.8064035208862,230.7812813271637,54.71372730649052,8.85020118713858,4.21107812169364,53.35727375783761,34.29881986761265,18.040375078636693,7.44861138942674,186.4152396785302,1027.6405990651997,0.643957142725976,18.240376272576345,304,Summer,Beijing,37.25613659452905,106.03931252207916,,7,2,2021,Fog,75
222.4182894721261,52.74497834281671,60.60410450758141,25.06832805706709,2.6938907868113704,86.23666677185759,-1.2491447553376354,94.39508680670907,1.895322505180933,208.14113285157768,1046.876211808662,21.4065990510838,12.506023197922389,410,Spring,Beijing,35.785100028796656,129.20293139514948,,13,3,2015,Rain,49
222.277768225362,180.4800396751555,26.01348888330834,43.87568035981563,4.120183712732751,162.34239505031923,12.525647189690122,19.87263741601891,6.822182947596344,262.1191052073663,1000.5997900692144,5.567743102173894,13.542774557419726,411,Spring,Beijing,47.67044682507449,118.46770045772736,,16,12,2023,Rain,72
222.02226407119616,31.293665043575288,83.7297125476746,30.10001255773628,4.087452417093493,145.764368605562,36.49623016905275,75.4680750815809,7.245674151998731,318.0670951742532,988.0585856068484,2.845252682061017,14.357090965123776,57,Winter,Beijing,20.131428368350704,111.93017448202248,,3,10,2017,Rain,3
221.39541373488552,190.6437998659291,10.4745563624789,21.791156735872413,2.4168099773638394,45.24345339355743,39.16776103648552,65.68159239490646,5.386928425665261,193.7192378693366,996.8047337053304,5.025100403878291,0.7690387783819403,96,Summer,Beijing,43.23693628134977,105.502534066714,,13,4,2020,Fog,74
220.29807031735967,193.44406243031105,89.93038836935341,36.381122668106734,4.454832346949024,89.57965635045458,-2.8316217053259285,80.15520756974531,8.409253403921236,78.9000771637471,1009.7266359657772,49.7732671447356,13.964514627476074,304,Summer,Beijing,45.118443984930266,119.14824993827084,,9,8,2024,Rain,97
219.69177011043507,23.51467692277926,85.98327074024529,34.82859649634301,2.6219578678027307,24.664360437324625,37.60354085451157,33.60704749699025,5.6149149636609454,148.89535179962178,1034.521445351283,0.0047274084330417,16.092959513336815,484,Autumn,Beijing,49.94138892791322,111.00401783587498,,21,6,2021,Clear,21
219.4096124883901,201.3211239129513,57.19460929472133,31.412295944550607,3.3011481646283345,178.9150504545864,5.400451942079856,98.05552117066571,4.138301765977383,82.27674031050778,1033.7794029161803,43.67203865538896,16.61509083181613,306,Autumn,Beijing,33.954115834563645,111.79958248535571,,17,10,2024,Haze,93
219.4048420778797,37.76291735854031,43.29608816510651,40.74863132634101,0.4975729846356932,155.21765602061964,-1.7948756060735942,24.09813758098368,2.880856032975785,259.42254960747886,1022.8639308363256,41.98216098386032,5.867923033698135,158,Spring,Beijing,32.386282549076746,93.36006221389484,,7,10,2022,Fog,32
218.8537152730968,232.62216947765108,64.3586906467262,48.36791100627057,0.91249507980124,152.49973973143386,14.056427906816149,18.043357699995926,1.2233198046510074,187.60617927094407,1000.702239171194,36.26772519316465,16.568329899452266,497,Autumn,Beijing,30.51283954948086,97.04063957468048,,21,1,2016,Fog,72
217.93540600140884,63.20454804457235,23.82297881593069,28.738075244115542,3.0002683429963204,47.76175891777252,27.65011952745342,44.84705661635291,8.602003943713418,165.85778067416646,1013.2329660768952,20.963986872293667,2.2741241175423235,33,Autumn,Beijing,31.766778476712883,117.26939198839428,,7,5,2021,Rain,40
217.60813395404932,179.131744573689,70.18266980898677,12.574992662789018,4.41021366421647,82.10238814752759,27.803687554321044,68.61032933415854,4.027924948670293,309.82329528463214,1047.281818914435,4.698928444556783,9.67502086910543,486,Winter,Beijing,30.72046533782417,100.3533781590722,,5,7,2020,Haze,66
217.48425016509756,168.8249175536078,34.96178293850438,46.13332167905138,1.9335062088835409,77.67262442612636,2.8766908091304373,18.611554954671885,6.504859372907621,178.36928668436025,993.2394374407722,30.46542491880079,14.280013867641424,8,Winter,Beijing,28.62744041900348,127.32291519773084,,7,4,2023,Clear,66
217.15810783358424,262.0424459263948,27.84742989646231,5.523701895535125,3.4346285205377582,165.48759316815122,33.572076399539235,29.6733027586725,3.88602840111685,101.66240970738563,1044.4173594720007,10.377540371053234,14.53023492372278,46,Summer,Beijing,36.94297372696995,127.86369880760452,,1,11,2018,Cloudy,88
216.98169979349672,180.67451173489667,47.04285198511282,8.474322601616699,3.383160216189617,37.42640420766381,15.548961166356694,45.900802854268974,0.2567380698763732,260.7503479576124,1034.575357049744,46.34864686714027,19.858387305025825,340,Winter,Beijing,22.62717809970373,102.3661525714438,,17,11,2018,Fog,26
215.7053846837649,259.1208449603533,83.82207653241525,49.74696561822067,4.607807405650902,19.79443066429164,5.876260004405413,47.745816882088256,2.000136070017567,218.9791035437241,997.3151256222536,4.8113682634302375,9.878372810972326,304,Summer,Beijing,30.609020031658225,90.11682091766508,,1,8,2020,Haze,91
215.46668746954947,230.271998101032,74.42120452842356,9.4245451630435,2.8715210111544085,113.70677083098543,-8.80385239164532,48.91943072650995,5.108752431591305,58.71905709146958,1008.6129370405808,21.310484480651148,12.437460800568902,434,Winter,Beijing,21.90646296753771,90.02991878736269,,23,2,2016,Clear,15
215.39744061941525,134.11320572628318,75.17237127174333,40.09954788558261,4.739336755131637,119.42568817963355,22.32224673886438,70.43257779041456,0.4498448033122204,60.5982891813148,989.4105823458764,45.07648508984266,7.310671346745623,281,Summer,Beijing,43.804585047506485,112.44318761419396,,12,2,2023,Clear,31
215.2902421057657,170.05917034403708,12.394719968703786,43.24479636527527,1.2480952089887647,20.39384292635544,1.2582310566287305,54.77392201181235,5.708248912318688,217.2631859173497,1004.0951464451148,2.8981269652076924,13.301140719804874,478,Winter,Beijing,21.236384132900675,124.68164693097458,,3,3,2022,Clear,56
214.48066780585657,189.12917410234425,59.564719660688446,40.31270862771758,4.544736868587649,172.95472882405818,-7.496563497684968,35.972532743954595,6.791775107150859,325.62497625662274,1029.7424816006337,22.340797547651785,3.6498019450426313,247,Autumn,Beijing,28.5322335762888,120.58970561748806,,19,11,2020,Snow,21
214.2230027206331,197.9019732850164,54.3591504065005,41.20804142274935,0.3835828308093814,124.9167079543244,4.597914571607984,67.45060419672335,3.866083360070455,298.09390113663324,996.4646845130392,31.85286254449288,17.614904895534423,407,Spring,Beijing,39.04662065050703,113.56058246088028,,22,7,2017,Cloudy,53
214.10303307407105,291.7498174336769,73.70886468121395,14.637372214259106,4.60975487527224,77.3111630909196,38.24247483571546,70.2298069262853,6.699572245796066,68.15072406933452,992.696778053226,44.90238177723603,11.10585703923104,296,Spring,Beijing,46.864501631312926,115.96073713189602,,13,12,2015,Cloudy,42
214.09302113127163,154.15788224869024,97.13668730283408,33.473407174967306,1.5968441414863712,190.90246331308484,1.425283598757991,22.955639075805184,7.988192076082737,48.02578822825262,981.781139665737,17.455904444640062,17.141955907284526,4,Autumn,Beijing,45.518783859431,118.30046745030776,,7,7,2015,Cloudy,41
213.87244637583737,191.43094930302692,98.34484623261396,49.95258485067215,4.937662042930429,89.50501818443907,6.286949052062532,69.39304406351144,9.138102684930988,58.607120170199366,1048.2478809628135,47.39552610859146,18.54339575471623,214,Autumn,Beijing,45.53681011660475,108.69745458148353,,13,8,2018,Rain,53
213.568444010676,224.42736578346904,67.85798432512954,26.54231755429373,4.555879850748142,134.93882217056267,7.457365105858368,32.87146055180789,7.525950244571657,75.2787212579371,1029.5363697013802,32.25745134951789,13.029253314673854,269,Winter,Beijing,45.13907970023727,111.95266939014408,,7,10,2018,Fog,43
213.3972886008448,240.09629475594187,65.53183612498,23.862074559446597,4.8037039932637,159.36155406799284,35.404674161666485,20.593003574708334,2.3292592589067054,139.2670724451723,1025.8340126202836,43.83867970180712,0.6743975085857759,120,Summer,Beijing,24.19037645951088,115.36908545059862,,12,3,2023,Haze,62
213.0668466946701,265.2286527408605,41.85304091211824,31.515037658576933,2.6814737985201216,112.39575066663768,8.578724503765631,90.03771111387302,3.748652723485153,278.05641736175505,985.9354880580704,10.115093427383863,6.331194294790215,342,Winter,Beijing,29.25452029428778,114.06823806650564,,19,3,2020,Cloudy,69
213.0413955530371,273.7843834557068,11.903057911039902,32.0527471114041,3.215167016701167,47.81937400434195,14.397842633742853,24.006775966007368,3.985193083085514,241.97565747484683,992.7144510191024,5.06689307012147,15.842053473891577,143,Summer,Beijing,42.23413831723476,125.088827937792,,8,11,2022,Fog,71
212.75786255487867,239.55420069626177,31.56052188400468,1.220623465905914,1.1988723000192452,169.873158094188,13.831084538984689,21.885242573697678,9.493474041131083,264.7766959879032,1005.708765929078,43.1556491550225,14.627736193907529,103,Summer,Beijing,34.8657030495142,93.30191413071648,,1,8,2017,Haze,21
212.36560704259324,288.2653346414533,41.14881743339026,48.16869600885005,2.811497337600094,50.36741727349426,38.91731612434969,40.50375792123488,9.39066789776572,87.0773552363249,1016.039573395635,26.24839037036357,5.640093416736466,53,Spring,Beijing,37.2245353024026,92.28980742406269,,23,4,2019,Snow,66
